Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max
87,COUNT_UP,0.026319,1.026669,293.14,0.000000000,0.000000000,0.0000,0.061775,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
88,COUNT_UP,0.011621,1.011688,293.12,0.000000000,0.000000000,0.0000,0.024947,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
89,COUNT_UP,0.025812,1.026148,293.14,0.000000000,0.000000000,0.0000,0.063884,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
90,COUNT_UP,0.010598,1.010654,293.12,0.000000000,0.000000000,0.0000,0.024841,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
91,COUNT_UP,0.010816,1.010875,293.14,0.000000000,0.000000000,0.0000,0.021930,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
92,COUNT_UP,0.012405,1.012483,293.12,0.000000000,0.000000000,0.0000,0.033258,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
93,COUNT_UP,0.010265,1.010318,293.14,0.000000000,0.000000000,0.0000,0.021207,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
94,COUNT_UP,0.009633,1.009679,293.12,0.000000000,0.000000000,0.0000,0.019906,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
95,COUNT_UP,0.009632,1.009679,293.14,0.000000000,0.000000000,0.0000,0.019886,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
96,COUNT_UP,0.011177,1.011240,293.12,0.000000000,0.000000000,0.0000,0.032978,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
97,COUNT_UP,0.016644,1.016784,293.14,0.000000000,0.000000000,0.0000,0.050125,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
98,COUNT_UP,0.008914,1.008954,293.12,0.000000000,0.000000000,0.0000,0.016977,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
99,COUNT_UP,0.008622,1.008659,293.14,0.000000000,0.000000000,0.0000,0.015651,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
100,COUNT_UP,0.008523,1.008559,293.12,0.000000000,0.000000000,0.0000,0.017075,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
101,COUNT_UP,0.008427,1.008463,293.14,0.000000000,0.000000000,0.0000,0.017284,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
102,COUNT_UP,0.008786,1.008825,293.12,0.000000000,0.000000000,0.0000,0.017185,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
103,COUNT_UP,0.008291,1.008325,293.14,0.000000000,0.000000000,0.0000,0.015402,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
104,COUNT_UP,0.008092,1.008125,293.12,0.000000000,0.000000000,0.0000,0.017600,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
105,COUNT_UP,0.007550,1.007578,293.14,0.000000000,0.000000000,0.0000,0.015030,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
106,COUNT_UP,0.014448,1.014553,293.12,0.000000000,0.000000000,0.0000,0.040294,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
107,COUNT_UP,0.007245,1.007271,293.14,0.000000000,0.000000000,0.0000,0.013951,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
108,COUNT_UP,0.016995,1.017140,293.12,0.000000000,0.000000000,0.0000,0.047611,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
109,COUNT_UP,0.010415,1.010469,293.14,0.000000000,0.000000000,0.0000,0.031738,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
110,COUNT_UP,0.006682,1.006705,293.12,0.000000000,0.000000000,0.0000,0.013792,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
111,COUNT_UP,0.007327,1.007354,293.14,0.000000000,0.000000000,0.0000,0.013578,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
112,COUNT_UP,0.007354,1.007381,293.12,0.000000000,0.000000000,0.0000,0.014978,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
113,COUNT_UP,0.006852,1.006875,293.14,0.000000000,0.000000000,0.0000,0.013470,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
114,COUNT_UP,0.006413,1.006434,293.12,0.000000000,0.000000000,0.0000,0.012381,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
115,COUNT_UP,0.007052,1.007077,293.14,0.000000000,0.000000000,0.0000,0.014342,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
116,COUNT_UP,0.006486,1.006507,293.12,0.000000000,0.000000000,0.0000,0.012270,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
117,COUNT_UP,0.008425,1.008461,293.14,0.000000000,0.000000000,0.0000,0.026191,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
118,COUNT_UP,0.006256,1.006276,293.12,0.000000000,0.000000000,0.0000,0.012538,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
119,COUNT_UP,0.007050,1.007075,293.14,0.000000000,0.000000000,0.0000,0.016309,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
120,COUNT_UP,0.009435,1.009479,293.12,0.000000000,0.000000000,0.0000,0.043763,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
121,COUNT_UP,0.005859,1.005876,293.14,0.000000000,0.000000000,0.0000,0.011232,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
122,COUNT_UP,0.005547,1.005563,293.12,0.000000000,0.000000000,0.0000,0.012992,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
123,COUNT_UP,0.007294,1.007321,293.14,0.000000000,0.000000000,0.0000,0.021404,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
